
Epoch	Train Set Accuracy	Test Set Accuracy	Elapsed time	mac	mic	weigh
1	0.6278637770897832	0.6296296296296297	0:02:01.972448	
2	0.6328173374613003	0.6518518518518519	0:02:12.130441	
3	0.6371517027863777	0.6518518518518519	0:02:21.881684	
4	0.6445820433436532	0.6518518518518519	0:02:28.309386	
5	0.6321981424148607	0.6518518518518519	0:02:30.859752	
6	0.6445820433436532	0.6370370370370371	0:02:30.768151	
7	0.6507739938080496	0.6370370370370371	0:02:31.541001	
8	0.6396284829721363	0.6518518518518519	0:02:32.479082	
9	0.6452012383900929	0.6518518518518519	0:02:33.417550	
10	0.6371517027863777	0.6518518518518519	0:02:32.544953	
11	0.6458204334365325	0.6444444444444445	0:02:34.138521	
12	0.6569659442724458	0.6592592592592592	0:02:33.276164	
13	0.6526315789473685	0.6518518518518519	0:02:30.466544	
14	0.6501547987616099	0.6444444444444445	0:02:29.224130	
15	0.660061919504644	0.6518518518518519	0:02:26.892986	
16	0.6582043343653251	0.6666666666666666	0:02:30.226661	
17	0.6588235294117647	0.6592592592592592	0:02:23.847645	
18	0.6712074303405573	0.6518518518518519	0:02:25.914322	
19	0.6854489164086688	0.6518518518518519	0:02:20.534476	
20	0.7009287925696595	0.7111111111111111	0:02:21.298033	
21	0.7027863777089783	0.725925925925926	0:02:20.163861	
22	0.7368421052631579	0.7481481481481481	0:02:16.381735	
23	0.7678018575851393	0.7481481481481481	0:02:15.971943	
24	0.7585139318885449	0.7185185185185186	0:02:18.317386	
25	0.7832817337461301	0.6888888888888889	0:02:21.845642	
26	0.8055727554179567	0.725925925925926	0:02:21.657518	
27	0.8222910216718267	0.7555555555555555	0:02:19.972566	
28	0.8229102167182663	0.725925925925926	0:02:28.366190	
29	0.8390092879256966	0.7333333333333333	0:02:34.565467	
30	0.8408668730650155	0.725925925925926	0:02:29.079302	
31	0.8631578947368421	0.7407407407407407	0:02:41.695875	
32	0.8588235294117647	0.7333333333333333	0:02:27.918907	
33	0.8681114551083592	0.725925925925926	0:02:23.628463	
34	0.8489164086687306	0.7185185185185186	0:02:20.562981	
35	0.8631578947368421	0.7037037037037037	0:02:21.671734	
36	0.8780185758513932	0.7111111111111111	0:02:21.436950	
37	0.8755417956656347	0.725925925925926	0:02:20.016028	
38	0.8811145510835914	0.7407407407407407	0:02:17.561799	
39	0.8854489164086687	0.725925925925926	0:02:18.871338	
40	0.8767801857585139	0.725925925925926	0:02:17.710655	
41	0.8563467492260062	0.7333333333333333	0:02:17.565350	
42	0.8743034055727554	0.7407407407407407	0:02:19.157704	
43	0.8743034055727554	0.7407407407407407	0:02:19.255641	
44	0.8798761609907121	0.7407407407407407	0:02:20.083137	
45	0.8897832817337461	0.7407407407407407	0:02:19.269790	
46	0.9040247678018576	0.7407407407407407	0:02:20.067119	
47	0.9263157894736842	0.7333333333333333	0:02:18.203844	
48	0.920123839009288	0.7555555555555555	0:02:22.181882	
49	0.9380804953560371	0.7777777777777778	0:02:22.035270	
50	0.9770897832817338	0.7111111111111111	0:02:24.929204	
51	0.9919504643962849	0.7037037037037037	0:02:24.585034	
52	0.9975232198142415	0.7407407407407407	0:02:25.231038	
53	0.9981424148606811	0.7481481481481481	0:02:25.659395	
54	0.9839009287925696	0.7185185185185186	0:02:25.623182	
55	0.9907120743034056	0.7111111111111111	0:02:27.955583	
56	0.9975232198142415	0.7333333333333333	0:02:28.234629	
57	1.0	0.7111111111111111	0:02:31.857151	
58	0.9993808049535604	0.7481481481481481	0:02:30.104268	
59	1.0	0.7185185185185186	0:02:30.456339	
60	1.0	0.7481481481481481	0:02:29.942121	
61	0.9993808049535604	0.7407407407407407	0:02:31.299556	
62	0.9777089783281734	0.7555555555555555	0:02:30.335945	
63	0.9659442724458205	0.7333333333333333	0:02:31.597462	
64	0.9944272445820433	0.7333333333333333	0:02:33.302118	
65	0.9962848297213622	0.7185185185185186	0:02:30.169159	
66	1.0	0.7481481481481481	0:02:33.676935	
67	1.0	0.7407407407407407	0:02:38.075066	
68	0.9993808049535604	0.762962962962963	0:02:36.814177	
69	0.9820433436532507	0.7333333333333333	0:02:39.713614	
70	0.9987616099071207	0.7333333333333333	0:02:35.256730	
71	0.9993808049535604	0.7407407407407407	0:02:38.809347	
72	1.0	0.7185185185185186	0:02:38.056486	
73	1.0	0.7185185185185186	0:02:38.246891	
74	1.0	0.725925925925926	0:02:36.520801	
75	0.9938080495356038	0.7185185185185186	0:02:38.520322	
76	0.9671826625386997	0.7111111111111111	0:02:38.077594	
77	0.9808049535603716	0.725925925925926	0:02:38.472830	
78	0.9894736842105263	0.7185185185185186	0:02:36.179975	
79	1.0	0.7185185185185186	0:02:36.559063	
80	1.0	0.7481481481481481	0:02:36.841269	
81	0.9993808049535604	0.7407407407407407	0:02:37.723023	
82	0.9993808049535604	0.7333333333333333	0:02:35.468246	
83	0.9987616099071207	0.7185185185185186	0:02:37.500735	
84	0.9993808049535604	0.7333333333333333	0:02:38.140683	
85	0.9981424148606811	0.7481481481481481	0:02:39.429065	
86	0.9950464396284829	0.7407407407407407	0:02:38.038804	
87	0.9913312693498452	0.7407407407407407	0:02:39.864909	
88	0.9962848297213622	0.725925925925926	0:02:36.557810	
89	0.9950464396284829	0.7407407407407407	0:02:37.736696	
90	0.9987616099071207	0.7407407407407407	0:02:37.192490	
91	0.9950464396284829	0.7555555555555555	0:02:38.213334	
92	0.9944272445820433	0.7481481481481481	0:02:37.634348	
93	0.9969040247678018	0.7481481481481481	0:02:38.274975	
94	0.9993808049535604	0.6962962962962963	0:02:39.008784	
